addr_state,issue_d,gdp,gdp_LSFT
VA,12/15/07,50683.71474,94.41557927
VA,01/15/08,50548.58439,65.49550577
VA,02/15/08,50413.45405,37.84997462
VA,03/15/08,50587.64881,23.97400764
VA,04/15/08,50761.84356,15.60956929
VA,05/15/08,50936.03832,12.08942819
VA,06/15/08,51092.02521,12.14609385
VA,07/15/08,51248.01209,20.20008742
VA,08/15/08,51403.99898,36.3967511
VA,09/15/08,51334.43765,53.4457711
VA,10/15/08,51264.87632,64.90697747
VA,11/15/08,51195.31499,71.04716154
VA,12/15/08,51268.21678,76.82970027
VA,01/15/09,51341.11857,77.34919868
VA,02/15/09,51414.02036,71.46262269
VA,03/15/09,51472.42918,57.54914874
VA,04/15/09,51530.838,46.44249407
VA,05/15/09,51589.24682,38.77884478
VA,06/15/09,51621.56379,34.33421681
VA,07/15/09,51653.88077,33.1878561
VA,08/15/09,51686.19774,36.01926692
VA,09/15/09,51827.6435,47.10560709
VA,10/15/09,51969.08927,57.8518417
VA,11/15/09,52110.53503,67.09859077
VA,12/15/09,52076.71571,67.908505
VA,01/15/10,52042.8964,65.56455082
VA,02/15/10,52009.07708,60.65310758
VA,03/15/10,52259.59115,63.13418324
VA,04/15/10,52510.10523,71.47446456
VA,05/15/10,52760.6193,84.6184278
VA,06/15/10,52860.70463,96.55136038
VA,07/15/10,52960.78996,106.0407378
VA,08/15/10,53060.87529,112.7142068
VA,09/15/10,53138.8575,115.4707392
VA,10/15/10,53216.83972,118.2566885
VA,11/15/10,53294.82193,121.4207555
VA,12/15/10,53042.13069,114.4103182
VA,01/15/11,52789.43946,92.65000033
VA,02/15/11,52536.74822,57.34239473
VA,03/15/11,52718.11811,23.99980165
VA,04/15/11,52899.488,2.375762418
VA,05/15/11,53080.85789,-7.149809505
VA,06/15/11,53239.59002,-4.943301154
VA,07/15/11,53398.32216,3.713863407
VA,08/15/11,53557.05429,18.49944863
VA,09/15/11,53661.68649,37.30770516
VA,10/15/11,53766.31869,59.26353022
VA,11/15/11,53870.95089,84.22049566
VA,12/15/11,53921.46933,110.2482025
VA,01/15/12,53971.98778,124.7793414
VA,02/15/12,54022.50622,126.1479249
VA,03/15/12,54127.92262,114.4977885
VA,04/15/12,54233.33901,104.5559662
VA,05/15/12,54338.75541,96.73978527
VA,06/15/12,54392.88814,89.77590214
VA,07/15/12,54447.02087,83.49273901
VA,08/15/12,54501.1536,78.46501824
VA,09/15/12,54392.25834,69.89291236
VA,10/15/12,54283.36309,57.16613533
VA,11/15/12,54174.46783,41.45791456
VA,12/15/12,54290.95895,31.37179808
VA,01/15/13,54407.45007,24.76132852
VA,02/15/13,54523.94119,21.26401901
VA,03/15/13,54466.37823,14.77933538
VA,04/15/13,54408.81526,8.012591154
VA,05/15/13,54351.2523,1.859277308
VA,06/15/13,54449.84736,2.362951758
VA,07/15/13,54548.44243,7.588645879
VA,08/15/13,54647.03749,17.29206077
VA,09/15/13,54797.46407,32.93762934
VA,10/15/13,54947.89065,47.7259572
VA,11/15/13,55098.31723,60.23219945
VA,12/15/13,54988.08233,60.43827489
VA,01/15/14,54877.84743,57.0202511
VA,02/15/14,54767.61253,51.22387544
VA,03/15/14,54992.75258,55.35121231
VA,04/15/14,55217.89263,62.11090187
VA,05/15/14,55443.03268,69.94963049
VA,06/15/14,55562.70522,73.8371344
VA,07/15/14,55682.37776,78.80566984
VA,08/15/14,55802.0503,84.73942687
VA,09/15/14,55882.02978,90.21403242
VA,10/15/14,55962.00925,97.32528956
VA,11/15/14,56041.98873,106.4602707
VA,12/15/14,56032.16418,115.0454753
VA,01/15/15,56022.33962,113.9359623
VA,02/15/15,56012.51507,102.5800268
VA,03/15/15,56342.19198,91.6183194
VA,04/15/15,56671.8689,91.53277918
VA,05/15/15,57001.54581,101.7490274
VA,06/15/15,57241.06686,118.7205144
VA,07/15/15,57480.58792,138.3117814
VA,08/15/15,57720.10897,159.8643198
VA,09/15/15,57871.44583,179.8124501
VA,10/15/15,58022.78268,196.455536
VA,11/15/15,58174.11954,209.4015041
VA,12/15/15,58325.4564,218.2582811
VA,01/15/16,58476.79325,219.1797921
VA,02/15/16,58628.13011,211.2805348
VA,03/15/16,58779.46697,193.6750073
VA,04/15/16,58930.80382,178.5354554
WA,05/15/06,49097.34,
WA,06/15/06,49335.58676,
WA,07/15/06,49573.83049,
WA,08/15/06,49812.07,
WA,09/15/06,50038.87452,
WA,10/15/06,50265.67483,
WA,11/15/06,50492.48,
WA,12/15/06,50739.1156,
WA,01/15/07,50985.75608,
WA,02/15/07,51232.39655,
WA,03/15/07,51747.77008,
WA,04/15/07,52263.1436,
WA,05/15/07,52778.51713,285.982187
WA,06/15/07,53095.47112,307.3649887
WA,07/15/07,53412.42512,326.392307
WA,08/15/07,53729.37911,342.6316675
WA,09/15/07,54079.21602,356.7346487
WA,10/15/07,54429.05294,367.6479697
WA,11/15/07,54778.88985,374.6956047
WA,12/15/07,54391.41169,352.8944383
WA,01/15/08,54003.93352,306.3827101
WA,02/15/08,53616.45536,238.6445886
WA,03/15/08,53716.30579,169.2300199
WA,04/15/08,53816.15623,109.2814298
WA,05/15/08,53916.00666,61.08191159
WA,06/15/08,54034.00987,27.51300275
WA,07/15/08,54152.01307,3.126535604
WA,08/15/08,54270.01628,-10.98435291
WA,09/15/08,53947.86422,-28.23714027
WA,10/15/08,53625.71216,-43.85552709
WA,11/15/08,53303.5601,-54.14726588
WA,12/15/08,53225.96896,-47.35766198
WA,01/15/09,53148.37783,-49.49648121
WA,02/15/09,53070.78669,-62.26640027
WA,03/15/09,52999.21891,-87.17152247
WA,04/15/09,52927.65114,-107.2042115
WA,05/15/09,52856.08336,-121.422609
WA,06/15/09,52690.52605,-131.983413
WA,07/15/09,52524.96875,-136.7301551
WA,08/15/09,52359.41144,-134.104811
WA,09/15/09,52441.06016,-114.3997065
WA,10/15/09,52522.70889,-94.34413995
WA,11/15/09,52604.35761,-76.15679742
WA,12/15/09,52769.60691,-59.30030143
WA,01/15/10,52934.85622,-37.04649187
WA,02/15/10,53100.10552,-10.72965687
WA,03/15/10,53301.37543,19.50340775
WA,04/15/10,53502.64535,52.35216643
WA,05/15/10,53703.91526,86.31751099
WA,06/15/10,53822.13293,117.162347
WA,07/15/10,53940.3506,140.2289153
WA,08/15/10,54058.56827,153.9580131
WA,09/15/10,54023.6259,151.7412048
WA,10/15/10,53988.68353,142.3687501
WA,11/15/10,53953.74116,126.4812598
WA,12/15/10,53977.84851,106.6660381
WA,01/15/11,54001.95586,86.45465313
WA,02/15/11,54026.06321,66.6226106
WA,03/15/11,54068.76984,48.55857846
WA,04/15/11,54111.47648,34.32127648
WA,05/15/11,54154.18311,24.78193148
WA,06/15/11,54287.42735,23.79652632
WA,07/15/11,54420.67158,28.54451115
WA,08/15/11,54553.91582,38.9433228
WA,09/15/11,54890.99156,61.63011747
WA,10/15/11,55228.06729,89.5116072
WA,11/15/11,55565.14303,120.5437368
WA,12/15/11,55741.50801,147.3842938
WA,01/15/12,55917.87298,171.1433916
WA,02/15/12,56094.23796,190.9844502
WA,03/15/12,56278.70352,206.3379413
WA,04/15/12,56463.16907,217.0381323
WA,05/15/12,56647.63463,222.3061289
WA,06/15/12,56818.90183,220.9279247
WA,07/15/12,56990.16902,215.6793585
WA,08/15/12,57161.43622,206.3515127
WA,09/15/12,56900.30325,178.4805199
WA,10/15/12,56639.17027,142.0729604
WA,11/15/12,56378.0373,100.4156953
WA,12/15/12,56683.97015,75.49006352
WA,01/15/13,56989.903,61.28599681
WA,02/15/13,57295.83585,57.09158341
WA,03/15/13,57312.78391,52.66794115
WA,04/15/13,57329.73196,49.20254764
WA,05/15/13,57346.68002,47.61582868
WA,06/15/13,57577.17164,55.86810802
WA,07/15/13,57807.66326,73.19886599
WA,08/15/13,58038.15488,99.2826933
WA,09/15/13,58126.32033,129.1021098
WA,10/15/13,58214.48578,146.4829429
WA,11/15/13,58302.65123,149.5059699
WA,12/15/13,58471.64775,138.9167297
WA,01/15/14,58640.64428,134.1620977
WA,02/15/14,58809.6408,135.9944708
WA,03/15/14,59104.71466,149.3226424
WA,04/15/14,59399.78852,163.0914775
WA,05/15/14,59694.86238,175.772812
WA,06/15/14,59821.58398,180.2884081
WA,07/15/14,59948.30558,184.2483283
WA,08/15/14,60075.02718,188.2227375
WA,09/15/14,60313.86494,196.4779377
WA,10/15/14,60552.7027,203.4939877
WA,11/15/14,60791.54046,208.4430176
WA,12/15/14,60770.71478,201.9368244
WA,01/15/15,60749.88909,187.6831474
WA,02/15/15,60729.06341,166.7249664
WA,03/15/15,61132.09019,154.0784184
WA,04/15/15,61535.11698,153.3067515
WA,05/15/15,61938.14376,163.8168175
WA,06/15/15,62063.4487,175.8598034
WA,07/15/15,62188.75363,183.8934182
WA,08/15/15,62314.05857,187.9254461
WA,09/15/15,62366.03602,185.5462812
WA,10/15/15,62418.01348,181.478766
WA,11/15/15,62469.99093,176.7496051
WA,12/15/15,62521.96838,172.3855034
WA,01/15/16,62573.94584,159.426111
WA,02/15/16,62625.92329,137.4714098
WA,03/15/16,62677.90074,106.1213831
WA,04/15/16,62729.8782,81.27803154
WV,05/15/06,31103.29,
WV,06/15/06,31160.53223,
WV,07/15/06,31217.77942,
WV,08/15/06,31275.03,
WV,09/15/06,31269.56145,
WV,10/15/06,31264.09631,
WV,11/15/06,31258.63,
WV,12/15/06,31306.56485,
WV,01/15/07,31354.49855,
WV,02/15/07,31402.43224,
WV,03/15/07,31565.86898,
WV,04/15/07,31729.30572,
WV,05/15/07,31892.74246,52.56884505
WV,06/15/07,31995.94957,62.99943709
WV,07/15/07,32099.15667,74.12952562
WV,08/15/07,32202.36378,85.70658397
WV,09/15/07,32211.0074,94.36060738
WV,10/15/07,32219.65102,97.9466357
WV,11/15/07,32228.29464,96.38714822
WV,12/15/07,32260.50037,90.38139712
WV,01/15/08,32292.7061,81.7762011
WV,02/15/08,32324.91183,70.65797753
WV,03/15/08,32793.58786,71.50227456
WV,04/15/08,33262.26388,86.43974566
WV,05/15/08,33730.93991,113.7932523
WV,06/15/08,34019.53819,145.9490263
WV,07/15/08,34308.13647,179.9028427
WV,08/15/08,34596.73475,214.6360684
WV,09/15/08,34555.7594,238.265006
WV,10/15/08,34514.78405,247.9448098
WV,11/15/08,34473.8087,243.9481113
WV,12/15/08,34451.34467,227.1578055
WV,01/15/09,34428.88065,198.651049
WV,02/15/09,34406.41662,158.7282246
WV,03/15/09,34326.7832,105.8050104
WV,04/15/09,34247.14979,57.28322698
WV,05/15/09,34167.51637,16.17556269
WV,06/15/09,34151.24783,-12.41634071
WV,07/15/09,34134.9793,-32.75401962
WV,08/15/09,34118.71076,-43.16238198
WV,09/15/09,34328.31279,-34.52005286
WV,10/15/09,34537.91481,-19.0688961
WV,11/15/09,34747.51684,1.81428989
WV,12/15/09,34867.83294,23.80921412
WV,01/15/10,34988.14905,46.74163401
WV,02/15/10,35108.46515,69.82704335
WV,03/15/10,35255.91099,93.17532264
WV,04/15/10,35403.35683,113.6540785
WV,05/15/10,35550.80267,130.015623
WV,06/15/10,35943.94304,149.1120873
WV,07/15/10,36337.08342,170.7829242
WV,08/15/10,36730.22379,192.7786344
WV,09/15/10,36859.3884,204.1472203
WV,10/15/10,36988.553,212.7769281
WV,11/15/10,37117.71761,219.1097215
WV,12/15/10,37009.97588,215.7774656
WV,01/15/11,36902.23415,201.0897332
WV,02/15/11,36794.49242,176.2995898
WV,03/15/11,37312.69018,163.2954677
WV,04/15/11,37830.88793,160.9346552
WV,05/15/11,38349.08569,167.1800543
WV,06/15/11,38457.2093,166.4756384
WV,07/15/11,38565.3329,168.4872531
WV,08/15/11,38673.45651,174.7809252
WV,09/15/11,38796.89824,187.4276736
WV,10/15/11,38920.33997,197.7564451
WV,11/15/11,39043.7817,205.7986837
WV,12/15/11,38850.69628,201.1508731
WV,01/15/12,38657.61086,176.4718355
WV,02/15/12,38464.52544,132.2304925
WV,03/15/12,38499.75989,76.4227939
WV,04/15/12,38534.99434,32.3377522
WV,05/15/12,38570.22879,2.629011538
WV,06/15/12,38406.91593,-16.5952989
WV,07/15/12,38243.60308,-37.36269764
WV,08/15/12,38080.29022,-58.18177626
WV,09/15/12,37964.92225,-75.98052451
WV,10/15/12,37849.55427,-88.94180852
WV,11/15/12,37734.1863,-95.7534867
WV,12/15/12,38045.59704,-81.03379005
WV,01/15/13,38357.00777,-57.98963681
WV,02/15/13,38668.41851,-29.39298352
WV,03/15/13,38840.71425,-2.601995879
WV,04/15/13,39013.01,29.1572711
WV,05/15/13,39185.30574,65.13173302
WV,06/15/13,39274.40009,101.8254029
WV,07/15/13,39363.49444,131.3059123
WV,08/15/13,39452.58879,152.1864086
WV,09/15/13,39541.52762,163.0749119
WV,10/15/13,39630.46645,164.4294579
WV,11/15/13,39719.40528,155.1274815
WV,12/15/13,39536.93865,125.0989855
WV,01/15/14,39354.47201,91.12720918
WV,02/15/14,39172.00538,55.92576451
WV,03/15/14,39548.43488,40.63341088
WV,04/15/14,39924.86437,39.54232511
WV,05/15/14,40301.29387,51.5308939
WV,06/15/14,40449.87648,67.96606692
WV,07/15/14,40598.4591,85.77808297
WV,08/15/14,40747.04171,104.6400831
WV,09/15/14,40737.23366,119.0035386
WV,10/15/14,40727.42562,129.405888
WV,11/15/14,40717.61757,136.3896963
WV,12/15/14,40399.29994,130.3268832
WV,01/15/15,40080.9823,103.0164498
WV,02/15/15,39762.66467,55.20483
WV,03/15/15,39905.77323,2.850310714
WV,04/15/15,40048.88178,-34.33997808
WV,05/15/15,40191.99034,-55.08405319
WV,06/15/15,40150.18799,-64.19589516
WV,07/15/15,40108.38563,-68.14086907
WV,08/15/15,40066.58328,-65.87290291
WV,09/15/15,40012.95174,-56.73589912
WV,10/15/15,39959.32021,-45.71073907
WV,11/15/15,39905.68867,-32.55663434
WV,12/15/15,39852.05713,-17.03279687
WV,01/15/16,39798.4256,-10.76419099
WV,02/15/16,39744.79406,-15.20513665
WV,03/15/16,39691.16252,-31.80995269
WV,04/15/16,39637.53099,-44.28579681
WI,05/15/06,42378,
WI,06/15/06,42453.46785,
WI,07/15/06,42528.93152,
WI,08/15/06,42604.4,
WI,09/15/06,42646.38839,
WI,10/15/06,42688.38161,
WI,11/15/06,42730.37,
WI,12/15/06,42845.84699,
WI,01/15/07,42961.31916,
WI,02/15/07,43076.79133,
WI,03/15/07,43208.74217,
WI,04/15/07,43340.69302,
WI,05/15/07,43472.64386,87.51495513
WI,06/15/07,43585.18196,94.22452106
WI,07/15/07,43697.72007,100.9137383
WI,08/15/07,43810.25817,107.3789007
WI,09/15/07,43732.70734,107.1496346
WI,10/15/07,43655.1565,99.77935363
WI,11/15/07,43577.60567,85.92489357
WI,12/15/07,43602.51896,69.62102786
WI,01/15/08,43627.43225,53.78771593
WI,02/15/08,43652.34554,38.92253407
WI,03/15/08,43609.19161,23.27908423
WI,04/15/08,43566.03768,8.362733407
WI,05/15/08,43522.88375,-4.864403901
WI,06/15/08,43536.69055,-13.56238764
WI,07/15/08,43550.49736,-17.82871824
WI,08/15/08,43564.30416,-17.12091604
WI,09/15/08,43421.81528,-16.04910654
WI,10/15/08,43279.32641,-20.52315495
WI,11/15/08,43136.83753,-30.18625956
WI,12/15/08,43005.89683,-44.30090835
WI,01/15/09,42874.95614,-58.63282236
WI,02/15/09,42744.01544,-72.32566137
WI,03/15/09,42791.37197,-78.64515412
WI,04/15/09,42838.7285,-80.33258511
WI,05/15/09,42886.08503,-77.88526456
WI,06/15/09,43008.81141,-69.31578236
WI,07/15/09,43131.53779,-53.34477148
WI,08/15/09,43254.26417,-30.57069077
WI,09/15/09,43696.63377,8.945688791
WI,10/15/09,44139.00337,56.83825423
WI,11/15/09,44581.37297,109.8934978
WI,12/15/09,44238.5247,139.0116076
WI,01/15/10,43895.67643,145.7376203
WI,02/15/10,43552.82816,131.2358634
WI,03/15/10,43783.316,115.5718545
WI,04/15/10,44013.80384,103.6173081
WI,05/15/10,44244.29168,94.3660083
WI,06/15/10,44486.18907,87.18787813
WI,07/15/10,44728.08646,83.91285214
WI,08/15/10,44969.98385,83.88614456
WI,09/15/10,45204.5442,86.21108918
WI,10/15/10,45439.10455,102.5671836
WI,11/15/10,45673.6649,134.096237
WI,12/15/10,45571.12676,170.8269213
WI,01/15/11,45468.58861,185.5525474
WI,02/15/11,45366.05047,176.9527305
WI,03/15/11,45512.94237,151.9300535
WI,04/15/11,45659.83427,129.8450253
WI,05/15/11,45806.72617,111.1569641
WI,06/15/11,46072.42433,100.2418783
WI,07/15/11,46338.1225,97.34513368
WI,08/15/11,46603.82066,102.3359564
WI,09/15/11,46721.60701,110.2073596
WI,10/15/11,46839.39337,121.3590784
WI,11/15/11,46957.17972,136.4327278
WI,12/15/11,47087.97305,156.4987248
WI,01/15/12,47218.76639,169.1618917
WI,02/15/12,47349.55972,173.1401866
WI,03/15/12,47579.4781,170.4194276
WI,04/15/12,47809.39647,168.7663932
WI,05/15/12,48039.31485,167.7248945
WI,06/15/12,48031.03988,158.9862139
WI,07/15/12,48022.76491,147.9723882
WI,08/15/12,48014.48994,136.1887646
WI,09/15/12,47992.51578,124.6890681
WI,10/15/12,47970.54161,109.3649996
WI,11/15/12,47948.56745,90.98447489
WI,12/15/12,48140.06848,77.35305209
WI,01/15/13,48331.5695,68.56597363
WI,02/15/13,48523.07053,64.28968148
WI,03/15/13,48560.8045,59.1213728
WI,04/15/13,48598.53848,57.384865
WI,05/15/13,48636.27245,60.1361156
WI,06/15/13,48815.06349,73.08131632
WI,07/15/13,48993.85452,87.34010357
WI,08/15/13,49172.64556,101.8846425
WI,09/15/13,49375.73773,116.4882341
WI,10/15/13,49578.82989,129.4626282
WI,11/15/13,49781.92206,139.5711965
WI,12/15/13,49690.94977,135.8828786
WI,01/15/14,49599.97749,126.9873695
WI,02/15/14,49509.0052,114.4367196
WI,03/15/14,49939.01994,116.9583772
WI,04/15/14,50369.03467,127.3277093
WI,05/15/14,50799.04941,143.3893278
WI,06/15/14,51038.34984,156.7005586
WI,07/15/14,51277.65026,171.5791653
WI,08/15/14,51516.95069,187.6926787
WI,09/15/14,51667.52587,201.7836218
WI,10/15/14,51818.10105,214.9416854
WI,11/15/14,51968.67623,227.4554243
WI,12/15/14,51932.18161,233.4462573
WI,01/15/15,51895.68698,222.9204234
WI,02/15/15,51859.19236,195.5785957
WI,03/15/15,52124.69803,161.0774993
WI,04/15/15,52390.20369,137.4964267
WI,05/15/15,52655.70936,125.7392737
WI,06/15/15,52982.02186,128.7145575
WI,07/15/15,53308.33436,139.6569048
WI,08/15/15,53634.64686,158.088227
WI,09/15/15,53678.2448,174.2101758
WI,10/15/15,53721.84274,185.68553
WI,11/15/15,53765.44068,193.1020767
WI,12/15/15,53809.03862,197.0476029
WI,01/15/16,53852.63656,190.9149034
WI,02/15/16,53896.2345,174.2639086
WI,03/15/16,53939.83244,146.6545501
WI,04/15/16,53983.43038,119.2621544
WY,05/15/06,62754.22,
WY,06/15/06,63623.2797,
WY,07/15/06,64492.34317,
WY,08/15/06,65361.41,
WY,09/15/06,65237.80868,
WY,10/15/06,65114.21073,
WY,11/15/06,64990.61,
WY,12/15/06,65191.75864,
WY,01/15/07,65392.9045,
WY,02/15/07,65594.05037,
WY,03/15/07,66432.49323,
WY,04/15/07,67270.9361,
WY,05/15/07,68109.37896,325.3600514
WY,06/15/07,68419.45529,326.628434
WY,07/15/07,68729.53161,340.4169438
WY,08/15/07,69039.60794,369.7969391
WY,09/15/07,70070.56767,441.6051646
WY,10/15/07,71101.52741,516.7727951
WY,11/15/07,72132.48714,588.9561067
WY,12/15/07,73177.43026,652.2723667
WY,01/15/08,74222.37337,712.7911664
WY,02/15/08,75267.31649,765.8762577
WY,03/15/08,77542.71787,847.4559498
WY,04/15/08,79818.11926,970.6446577
WY,05/15/08,82093.52064,1127.547005
WY,06/15/08,82379.96395,1244.697568
WY,07/15/08,82666.40725,1304.807522
WY,08/15/08,82952.85056,1308.006719
WY,09/15/08,80823.42441,1174.780962
WY,10/15/08,78693.99825,946.2603952
WY,11/15/08,76564.5721,639.8097776
WY,12/15/08,74640.73535,279.5715388
WY,01/15/09,72716.89861,-117.6813529
WY,02/15/09,70793.06186,-535.6369208
WY,03/15/09,69184.47498,-947.5903345
WY,04/15/09,67575.88811,-1291.636441
WY,05/15/09,65967.30123,-1546.434645
WY,06/15/09,65602.08107,-1649.65424
WY,07/15/09,65236.8609,-1663.284706
WY,08/15/09,64871.64074,-1583.745472
WY,09/15/09,64864.46162,-1395.65242
WY,10/15/09,64857.28249,-1190.310296
WY,11/15/09,64850.10337,-979.3797978
WY,12/15/09,66252.90258,-728.0388212
WY,01/15/10,67655.70178,-447.7879134
WY,02/15/10,69058.50099,-156.9052932
WY,03/15/10,68906.66575,75.07913429
WY,04/15/10,68754.83052,250.5540924
WY,05/15/10,68602.99528,361.5154512
WY,06/15/10,68947.8475,416.3333923
WY,07/15/10,69292.69972,452.0965309
WY,08/15/10,69637.55194,464.9033699
WY,09/15/10,69710.05445,441.8738512
WY,10/15/10,69782.55695,394.3737141
WY,11/15/10,69855.05946,321.9651475
WY,12/15/10,70329.30377,237.4545756
WY,01/15/11,70803.54809,192.4267509
WY,02/15/11,71277.7924,191.9836227
WY,03/15/11,72299.54246,259.2767813
WY,04/15/11,73321.29251,336.6062704
WY,05/15/11,74343.04257,417.5238199
WY,06/15/11,73936.04539,448.4796013
WY,07/15/11,73529.04821,449.9789669
WY,08/15/11,73122.05103,426.1529576
WY,09/15/11,73367.00683,402.6255693
WY,10/15/11,73611.96262,369.4706943
WY,11/15/11,73856.91842,325.740787
WY,12/15/11,72819.275,228.2048115
WY,01/15/12,71781.63157,98.41407808
WY,02/15/12,70743.98815,-55.32433714
WY,03/15/12,70564.61884,-196.4086081
WY,04/15/12,70385.24953,-300.1895378
WY,05/15/12,70205.88022,-360.0675696
WY,06/15/12,69549.33283,-385.1742916
WY,07/15/12,68892.78544,-421.2401063
WY,08/15/12,68236.23805,-466.8938586
WY,09/15/12,68065.91707,-504.7349514
WY,10/15/12,67895.59608,-510.9886892
WY,11/15/12,67725.2751,-483.3733314
WY,12/15/12,68334.62698,-393.9036363
WY,01/15/13,68943.97887,-293.9125189
WY,02/15/13,69553.33075,-192.4494048
WY,03/15/13,69403.34571,-123.5968037
WY,04/15/13,69253.36067,-59.22141676
WY,05/15/13,69103.37563,0.515304066
WY,06/15/13,69332.1097,67.93715209
WY,07/15/13,69560.84378,122.4487983
WY,08/15/13,69789.57785,159.1860585
WY,09/15/13,69640.93799,160.8438499
WY,10/15/13,69492.29812,143.3324875
WY,11/15/13,69343.65826,106.532844
WY,12/15/13,69201.41743,50.53674989
WY,01/15/14,69059.1766,5.177336264
WY,02/15/14,68916.93577,-25.41576621
WY,03/15/14,69310.73337,-19.44133099
WY,04/15/14,69704.53097,-4.920260055
WY,05/15/14,70098.32857,15.15962989
WY,06/15/14,70217.60923,28.76051313
WY,07/15/14,70336.88989,48.96902742
WY,08/15/14,70456.17055,76.38656549
WY,09/15/14,70423.32615,106.5994075
WY,10/15/14,70390.48176,126.5304163
WY,11/15/14,70357.63736,135.5433521
WY,12/15/14,68991.32819,89.04159967
WY,01/15/15,67625.01903,-6.038233571
WY,02/15/15,66258.70986,-142.9704977
WY,03/15/15,66565.05816,-259.8869887
WY,04/15/15,66871.40646,-338.6356191
WY,05/15/15,67177.75476,-378.7358984
WY,06/15/15,66736.1126,-404.366362
WY,07/15/15,66294.47043,-421.4950258
WY,08/15/15,65852.82827,-427.0398959
WY,09/15/15,65327.8947,-420.6648493
WY,10/15/15,64802.96113,-404.6812114
WY,11/15/15,64278.02756,-376.3851951
